item,subject,semantic,frequency,phonology,simdrop,troyer,participant
lizard,783,0.6087003989167628,2.394,0.0001,0,1,
snake,783,0.6872766341458864,3.057,0.0001,0,0,
rat,783,0.5620485630043045,3.221,0.0001,0,1,
bear,783,0.2770158552032153,3.467,0.0001,1,1,
polar_bear,783,0.3811880586070699,3.822886948,0.4285714285714286,0,1,
squirrel,783,0.4229214261556593,2.447,0.0001,0,1,
crocodile,783,0.4141217464987314,2.064,0.25,1,1,
fish,783,0.4744032754359645,3.629,0.0001,0,1,
whale,783,0.5517762083942779,2.76,0.0001,0,0,
shark,783,0.7011443060058481,2.884,0.0001,0,0,
zebra,783,0.3799678742338139,2.111,0.1999999999999999,2,2,
giraffe,783,0.6372909742932493,1.887,0.0001,2,2,
dog,784,0.0001,3.993,0.0001,2,2,
cat,784,0.7609456880598081,3.529,0.0001,0,0,
bunny,784,0.5482780174935588,2.976,0.0001,1,1,
rabbit,784,0.6440337233731795,3.029,0.0001,0,0,
bird,784,0.51366632352606,3.365,0.1999999999999999,0,1,
elephant,784,0.4085773025599331,2.764,0.0001,1,1,
panda,784,0.5367947213749525,2.037,0.1428571428571429,0,1,
polar_bear,784,0.4549227929777906,3.822886948,0.1428571428571429,1,1,
giraffe,784,0.4793272049885463,1.887,0.1428571428571429,0,1,
raccoon,784,0.4156132960901897,1.869,0.0001,1,1,
boar,784,0.449038693099278,2.049,0.0001,0,0,
chicken,784,0.3252298671892739,3.498,0.0001,1,1,
rooster,784,0.4438202431131315,2.297,0.0001,0,0,
turkey,784,0.3867895338374498,3.062,0.0001,0,0,
mouse,784,0.1814065904015236,2.989,0.0001,0,0,
crab,784,0.1334245128571138,2.548,0.0001,1,1,
lobster,784,0.759064614897691,2.574,0.0001,0,0,
dolphin,784,0.4764102172348758,2.152,0.1666666666666666,1,0,
whale,784,0.7711714974302293,2.76,0.1666666666666666,0,0,
rhino,784,0.4839386774698857,2.029,0.0001,1,1,
hippopotamus,784,0.513395404366468,1.462,0.0001,0,0,
chimpanzee,784,0.5048359816991452,1.799,0.0909090909090909,1,0,
gorilla,784,0.6095555546288506,2.453,0.0001,0,0,
ant,784,0.368565781279327,2.438,0.0001,1,1,
bee,784,0.4901515404639224,2.724,0.0001,0,0,
fly,784,0.165879287051868,3.637,0.0001,0,0,
grizzly,784,0.0992211298440368,1.982,0.1666666666666666,1,1,
fish,784,0.3622892888518156,3.629,0.1666666666666666,0,1,
ferret,784,0.1172621494316891,1.924,0.1999999999999999,1,1,
gopher,784,0.2863153433841573,1.863,0.0001,0,1,
groundhog,784,0.3812969436425937,1.887,0.125,0,0,
frog,784,0.3343794561889008,2.781,0.25,1,1,
toad,784,0.7049819468879595,2.464,0.0001,0,0,
koala,784,0.5204844502053655,1.505,0.0001,0,1,
kangaroo,784,0.4943212601533487,2.075,0.1666666666666666,0,0,
shark,784,0.3880889884876168,2.884,0.0001,1,1,
barracuda,784,0.5697211716538703,1.556,0.25,0,0,
turtle,784,0.3732470263519731,2.939,0.125,2,2,
goat,784,0.3532644320348228,2.731,0.1999999999999999,2,2,
cat,785,0.0001,3.529,0.0001,2,2,
dog,785,0.7609456880598081,3.993,0.0001,0,0,
bird,785,0.4504405594561322,3.365,0.0001,1,1,
parrot,785,0.5704774160914845,2.225,0.0001,0,0,
parakeet,785,0.6387662633946712,1.748,0.7142857142857143,0,0,
duck,785,0.3200197180503228,3.102,0.1428571428571429,1,0,
goose,785,0.5306288127278954,2.824,0.0001,0,1,
cow,785,0.4133838784451105,3.115,0.0001,1,1,
cow,785,1.0,3.115,1.0,0,0,
pig,785,0.6542097513765606,3.3,0.0001,0,0,
horse,785,0.4698113151186582,3.676,0.0001,0,0,
frog,785,0.2772469077897295,2.781,0.0001,1,1,
lizard,785,0.6754182677007161,2.394,0.0001,0,0,
gecko,785,0.6007732063423934,1.301,0.0001,0,0,
axolotl,785,0.2717971854001741,2.250420002,0.0001,0,1,
snake,785,0.26033619682069,3.057,0.0999999999999999,1,1,
barracuda,785,0.4063480832984916,1.556,0.125,0,1,
squid,785,0.5221819459169771,2.152,0.125,0,1,
octopus,785,0.5046620749768103,2.0,0.1428571428571429,0,0,
lobster,785,0.3671675912121859,2.574,0.0001,1,0,
scallop,785,0.766669609531358,1.0,0.0001,0,0,
clam,785,0.6119685299176415,2.303,0.3333333333333333,1,0,
crab,785,0.6252845870652867,2.548,0.5,0,0,
eel,785,0.5454394249648415,1.869,0.0001,0,0,
monkey,785,0.2865431378286504,3.233,0.0001,1,1,
ape,785,0.6170221129809996,2.694,0.0001,0,0,
mosquito,785,0.1950757788474156,1.973,0.0001,1,1,
insect,785,0.6366715349738049,2.209,0.2857142857142857,0,0,
fly,785,0.2012589481977504,3.637,0.0001,0,0,
leech,785,0.1520037334956928,1.954,0.0001,0,1,
chicken,785,0.1317176859808881,3.498,0.0001,1,1,
hen,785,0.4564060100553171,2.215,0.1999999999999999,0,0,
rooster,785,0.5167803818546193,2.297,0.0001,0,0,
mule,785,0.3367452609935029,2.555,0.0001,1,0,
ox,785,0.4528472032261785,2.6,0.0001,0,0,
panther,785,0.2484586239257247,2.121,0.0001,1,1,
mountain_lion,785,0.5813487086954817,3.187520721,0.0909090909090909,0,1,
lion,785,0.3650759989139873,2.894,0.3636363636363636,1,1,
elephant,785,0.5120194905232771,2.764,0.4285714285714286,0,0,
leopard,785,0.5454749655799747,2.442,0.1428571428571429,0,0,
cheetah,785,0.6232711344350189,2.072,0.0001,0,0,
zebra,785,0.5346791138825312,2.111,0.4,0,0,
moose,785,0.4296208563351864,2.452,0.0001,2,2,
mouse,785,0.2386280628238942,2.989,0.6666666666666667,2,2,
dog,786,0.0001,3.993,0.0001,2,2,
cat,786,0.7609456880598081,3.529,0.0001,0,0,
cow,786,0.403524617112434,3.115,0.3333333333333333,1,1,
pig,786,0.6542097513765606,3.3,0.0001,0,0,
horse,786,0.4698113151186582,3.676,0.0001,0,0,
goat,786,0.459041746299327,2.731,0.0001,1,0,
sheep,786,0.6466525447479595,2.836,0.0001,0,0,
frog,786,0.2966097685556087,2.781,0.0001,1,1,
fish,786,0.4512003013674686,3.629,0.25,0,0,
dolphin,786,0.5913070980884776,2.152,0.1666666666666666,0,0,
shark,786,0.6842623911502794,2.884,0.1666666666666666,0,0,
whale,786,0.7011443060058481,2.76,0.0001,0,0,
crab,786,0.5008982476410816,2.548,0.0001,1,0,
lobster,786,0.759064614897691,2.574,0.0001,0,0,
otter,786,0.3790388395701475,1.845,0.5,1,0,
sealion,786,0.5242889468810247,0.5,0.0001,0,0,
lion,786,0.3231586755473736,2.894,0.6666666666666667,1,1,
cheetah,786,0.4065773554544465,2.072,0.0001,0,0,
tiger,786,0.5816307820853203,2.976,0.0001,0,0,
monkey,786,0.5347361602130025,3.233,0.0001,1,0,
snake,786,0.6056618900383333,3.057,0.1999999999999999,0,1,
panther,786,0.4841608023160055,2.121,0.1999999999999999,0,1,
bear,786,0.362791523030333,3.467,0.0001,0,1,
chicken,786,0.1338320895374284,3.498,0.0001,1,1,
hen,786,0.4564060100553171,2.215,0.1999999999999999,0,0,
human,786,0.1116688444644495,3.804,0.3333333333333333,1,1,
iguana,786,0.215849472020787,1.613,0.0001,0,1,
alligator,786,0.6211541377351282,2.253,0.0001,0,0,
hippopotamus,786,0.493079078985658,1.462,0.1818181818181817,0,1,
antelope,786,0.4894646849462722,1.708,0.1818181818181817,1,0,
buffalo,786,0.6020027811005623,2.784,0.4285714285714286,0,0,
buffalo,786,1.0,2.784,1.0,0,0,
panda,786,0.3479437478841198,2.037,0.0001,1,1,
koala,786,0.5128776973736066,1.505,0.1999999999999999,2,2,
kangaroo,786,0.4943212601533487,2.075,0.1666666666666666,2,2,
cat,787,0.0001,3.529,0.0001,2,2,
dog,787,0.7609456880598081,3.993,0.0001,0,0,
mouse,787,0.3014373800643739,2.989,0.0001,1,1,
rat,787,0.4651035341635051,3.221,0.0001,0,0,
human,787,0.2933953747274352,3.804,0.0001,0,1,
elephant,787,0.260885068592834,2.764,0.2857142857142857,1,1,
horse,787,0.3966489564699982,3.676,0.0001,0,1,
donkey,787,0.570275461652168,2.438,0.0001,0,0,
tiger,787,0.3662923013276786,2.976,0.0001,1,1,
bear,787,0.4142451115361343,3.467,0.0001,0,1,
polar_bear,787,0.3811880586070699,3.822886948,0.4285714285714286,0,1,
lion,787,0.3176139543638993,2.894,0.1428571428571429,1,1,
camel,787,0.3282942095866221,2.41,0.1999999999999999,0,0,
cobra,787,0.3023478481991658,2.233,0.1999999999999999,1,0,
snake,787,0.6488405990653904,3.057,0.0001,0,0,
viper,787,0.5517504968938247,2.114,0.0001,1,0,
viper,787,1.0,2.114,1.0,0,0,
Quilin,787,0.0001,0.5,0.0001,0,1,
cow,787,0.0001,3.115,0.1666666666666666,0,1,
ox,787,0.421069217834066,2.6,0.3333333333333333,0,1,
bull,787,0.4099895150428336,3.147,0.0001,0,1,
bat,787,0.1496638642864243,3.022,0.3333333333333333,1,1,
bird,787,0.2805523595059351,3.365,0.3333333333333333,0,1,
hawk,787,0.4277546981270805,2.814,0.0001,0,0,
wolf,787,0.2703783972539968,3.015,0.0001,1,1,
jaguar,787,0.5220661625820987,2.086,0.0001,0,1,
puma,787,0.4903012860228157,0.903,0.0001,0,0,
fish,787,0.2219297829164499,3.629,0.0001,1,1,
snake,787,0.3671423352245083,3.057,0.0001,0,1,
seahorse,787,0.4193559442385641,0.903,0.1666666666666666,0,1,
starfish,787,0.5104682175185258,1.591,0.1428571428571429,0,0,
seal,787,0.1397385838670011,2.877,0.1428571428571429,1,0,
hen,787,0.142146093704083,2.215,0.0001,0,1,
chicken,787,0.4564060100553171,3.498,0.1999999999999999,0,0,
goose,787,0.4702845626052788,2.824,0.0001,0,1,
duck,787,0.5306288127278954,3.102,0.0001,0,1,
pig,787,0.4006877256135395,3.3,0.0001,1,1,
lamb,787,0.537730368054405,2.735,0.0001,0,0,
goat,787,0.5511975056585479,2.731,0.0001,0,0,
sheep,787,0.6466525447479595,2.836,0.0001,0,0,
giraffe,787,0.3526457729742014,1.887,0.0001,2,2,
sealion,787,0.4414943375850317,0.5,0.0001,2,2,
frog,788,0.0001,2.781,0.0001,2,2,
toad,788,0.7049819468879595,2.464,0.0001,0,0,
monkey,788,0.5177918534451821,3.233,0.0001,0,1,
dog,788,0.4799758293062173,3.993,0.0001,1,1,
cat,788,0.7609456880598081,3.529,0.0001,0,0,
giraffe,788,0.4794151649543577,1.887,0.25,0,1,
lion,788,0.4223703546633901,2.894,0.0001,1,0,
tiger,788,0.5121040691983272,2.976,0.25,0,0,
bear,788,0.4142451115361343,3.467,0.0001,0,1,
lynx,788,0.3372855462666264,0.301,0.0001,1,1,
elephant,788,0.3667639169016659,2.764,0.1428571428571429,0,1,
spider,788,0.3524592646473945,2.713,0.0001,1,1,
snake,788,0.6340568545858754,3.057,0.1999999999999999,0,0,
lizard,788,0.6872766341458864,2.394,0.0001,0,0,
dinosaur,788,0.5992145651043507,2.31,0.0001,0,0,
rabbit,788,0.4195508688102098,3.029,0.1428571428571429,1,1,
deer,788,0.5090876310679459,2.648,0.0001,0,0,
squirrel,788,0.557863553658182,2.447,0.0001,0,0,
bird,788,0.6653631856117861,3.365,0.1666666666666666,0,1,
goat,788,0.4030614011637594,2.731,0.0001,1,1,
pig,788,0.6460474687249765,3.3,0.0001,0,0,
kangaroo,788,0.4342058192406788,2.075,0.1666666666666666,0,1,
anteater,788,0.3793139522106156,1.079,0.0001,0,1,
bat,788,0.1956524283133356,3.022,0.1666666666666666,0,0,
rat,788,0.1700580979163736,3.221,0.6666666666666667,1,1,
whale,788,0.2828799883639786,2.76,0.0001,0,1,
shark,788,0.7011443060058481,2.884,0.0001,0,0,
octopus,788,0.391868335367896,2.0,0.0001,1,0,
dolphin,788,0.4351201978195016,2.152,0.1428571428571429,0,0,
starfish,788,0.4895036293448735,1.591,0.2857142857142857,0,0,
horse,788,0.1450311707378246,3.676,0.1428571428571429,1,1,
seahorse,788,0.299149819727921,0.903,0.6666666666666667,0,1,
cow,788,0.2548977977740807,3.115,0.0001,1,1,
cougar,788,0.3567537050014112,2.013,0.25,0,1,
cheetah,788,0.4908302752458933,2.072,0.0001,2,2,
fish,788,0.2449278517772959,3.629,0.0001,2,2,
dog,789,0.0001,3.993,0.0001,2,2,
cat,789,0.7609456880598081,3.529,0.0001,0,0,
rabbit,789,0.6261382681625087,3.029,0.4,1,0,
fox,789,0.6482737774889966,3.043,0.0001,0,0,
squirrel,789,0.6794780975373528,2.447,0.0001,0,0,
duck,789,0.4458559473328591,3.102,0.0001,1,1,
chicken,789,0.4774656523609281,3.498,0.1999999999999999,0,0,
turkey,789,0.6282519057488126,3.062,0.1999999999999999,0,0,
cow,789,0.3552523530598344,3.115,0.25,1,0,
horse,789,0.4936100569178947,3.676,0.0001,0,0,
pig,789,0.4698113151186582,3.3,0.0001,0,0,
horse,789,0.4698113151186582,3.676,0.0001,0,0,
turkey,789,0.2579653333336548,3.062,0.0001,1,0,
rooster,789,0.3867895338374498,2.297,0.0001,0,0,
bear,789,0.2169996658131019,3.467,0.0001,1,1,
lion,789,0.444584277600299,2.894,0.0001,0,1,
cheetah,789,0.4065773554544465,2.072,0.0001,1,0,
panther,789,0.5603042680848257,2.121,0.0001,0,0,
elephant,789,0.5070204461688779,2.764,0.0001,0,0,
kangaroo,789,0.4404841326250348,2.075,0.0001,0,1,
giraffe,789,0.4047041242086963,1.887,0.0001,1,1,
rhinoceros,789,0.6188209124689333,1.591,0.125,0,0,
monkey,789,0.4676767165217971,3.233,0.0001,1,0,
hamster,789,0.522167270517821,2.041,0.0001,0,1,
mole,789,0.2056729570550556,2.615,0.1666666666666666,1,0,
wolf,789,0.2246000574319206,3.015,0.25,0,1,
tiger,789,0.5533437566170089,2.976,0.0001,0,1,
cattle,789,0.2556745909115583,2.829,0.0001,0,1,
koala,789,0.2258725426541949,1.505,0.1999999999999999,2,2,
beaver,789,0.3752962295351967,2.393,0.0001,2,2,
dog,790,0.0001,3.993,0.0001,2,2,
cat,790,0.7609456880598081,3.529,0.0001,0,0,
bird,790,0.5146263446929447,3.365,0.0001,0,1,
tiger,790,0.4418963614142617,2.976,0.0001,1,1,
elephant,790,0.6681442729030453,2.764,0.0001,0,0,
mouse,790,0.2606817145182672,2.989,0.0001,1,1,
monkey,790,0.350335692997111,3.233,0.1999999999999999,0,1,
lion,790,0.4474569917588482,2.894,0.0001,0,0,
giraffe,790,0.4223703546633901,1.887,0.0001,1,0,
hippopotamus,790,0.6431108970429598,1.462,0.0001,0,0,
zebra,790,0.5641686825164369,2.111,0.0909090909090909,0,0,
horse,790,0.4259969178930475,3.676,0.1999999999999999,1,1,
cow,790,0.4936100569178947,3.115,0.0001,0,0,
chicken,790,0.4110109606312923,3.498,0.1999999999999999,1,0,
rooster,790,0.4438202431131315,2.297,0.0001,0,0,
pig,790,0.5155298919605106,3.3,0.0001,0,0,
hen,790,0.4664809319809411,2.215,0.0001,0,0,
kangaroo,790,0.2786022253800571,2.075,0.0001,1,1,
bear,790,0.2991637964299172,3.467,0.0001,0,1,
ape,790,0.2989158768274638,2.694,0.0001,0,1,
bat,790,0.1889313207667688,3.022,0.0001,0,1,
fish,790,0.1735409637168881,3.629,0.0001,1,1,
whale,790,0.5517762083942779,2.76,0.0001,0,0,
snake,790,0.3942777991614048,3.057,0.25,0,1,
hog,790,0.2371389618671794,2.418,0.0001,1,0,
moose,790,0.3744324243036685,2.452,0.0001,0,1,
deer,790,0.757547680273972,2.648,0.0001,0,0,
skunk,790,0.4403955709429817,2.223,0.0001,0,0,
hamster,790,0.3519705886524773,2.041,0.0001,1,1,
goat,790,0.3752937243258852,2.731,0.1666666666666666,0,1,
llama,790,0.6435546953582114,1.863,0.0001,0,1,
anteater,790,0.4448401282349012,1.079,0.0001,0,1,
yak,790,0.2420190042260567,1.857,0.0001,1,1,
buffalo,790,0.4851517883123439,2.784,0.0001,0,0,
ostrich,790,0.4835539107134745,1.69,0.0001,0,0,
flamingo,790,0.4005327132745344,1.785,0.0001,1,0,
owl,790,0.4945971485864868,2.458,0.125,2,2,
panda,790,0.4541924808108903,2.037,0.0001,2,2,
penguin,791,0.0001,2.17,0.0001,2,2,
giraffe,791,0.5548038498297245,1.887,0.0001,0,1,
dog,791,0.392304091429201,3.993,0.0001,1,1,
cat,791,0.7609456880598081,3.529,0.0001,0,0,
snake,791,0.5259494808160178,3.057,0.0001,0,1,
mouse,791,0.3100596025930506,2.989,0.0001,1,1,
rat,791,0.4651035341635051,3.221,0.0001,0,0,
spider,791,0.5147536641644797,2.713,0.0001,0,1,
centipede,791,0.504639750509625,1.362,0.25,0,1,
bird,791,0.285653168771725,3.365,0.125,1,1,
flamingo,791,0.5705335273810487,1.785,0.0001,0,0,
turtle,791,0.5408024046186745,2.939,0.0001,0,1,
fish,791,0.5404354991406121,3.629,0.0001,0,0,
snail,791,0.4015319986229528,1.959,0.0001,0,0,
butterfly,791,0.3463029742061931,2.45,0.1428571428571429,1,1,
caterpillar,791,0.4329649074053985,1.763,0.25,0,0,
horse,791,0.1881279587506851,3.676,0.0001,1,1,
pony,791,0.5611819626773698,2.617,0.0001,0,0,
donkey,791,0.4711724689824004,2.438,0.1999999999999999,1,0,
goat,791,0.6024887909703855,2.731,0.0001,0,0,
pig,791,0.6460474687249765,3.3,0.0001,0,0,
duck,791,0.4006877256135395,3.102,0.0001,1,1,
goose,791,0.5306288127278954,2.824,0.0001,0,1,
rabbit,791,0.543914288560759,3.029,0.0001,0,1,
monkey,791,0.5765781360554484,3.233,0.0001,0,1,
lion,791,0.4474569917588482,2.894,0.0001,1,0,
tiger,791,0.5121040691983272,2.976,0.25,0,0,
bear,791,0.4142451115361343,3.467,0.0001,0,1,
whale,791,0.3166012557178281,2.76,0.0001,1,1,
dolphin,791,0.7711714974302293,2.152,0.1666666666666666,0,0,
lobster,791,0.4764102172348758,2.574,0.1666666666666666,0,0,
cow,791,0.2260548168182619,3.115,0.0001,1,1,
chicken,791,0.4110109606312923,3.498,0.1999999999999999,0,0,
lamb,791,0.5748835387649942,2.735,0.0001,0,0,
sheep,791,0.6539289248788313,2.836,0.0001,2,2,
reptile,791,0.277143885565622,1.863,0.1666666666666666,2,2,
dog,792,0.0001,3.993,0.0001,2,2,
cat,792,0.7609456880598081,3.529,0.0001,0,0,
lion,792,0.3997731754997673,2.894,0.0001,1,0,
tiger,792,0.5121040691983272,2.976,0.25,0,0,
bear,792,0.4142451115361343,3.467,0.0001,0,1,
fish,792,0.2748918969191742,3.629,0.0001,1,1,
bird,792,0.4940852463512547,3.365,0.0001,0,1,
eagle,792,0.4758333700097161,2.769,0.0001,0,0,
snake,792,0.286847985998512,3.057,0.0001,1,1,
spider,792,0.6340568545858754,2.713,0.1999999999999999,0,0,
gorilla,792,0.4656504465110901,2.453,0.0001,1,1,
monkey,792,0.6353992831161621,3.233,0.0001,0,0,
elephant,792,0.547584980076386,2.764,0.0001,0,0,
rat,792,0.3945609836542934,3.221,0.1428571428571429,1,1,
mouse,792,0.4651035341635051,2.989,0.0001,0,0,
zebra,792,0.2135403704973804,2.111,0.0001,1,1,
horse,792,0.4259969178930475,3.676,0.1999999999999999,0,1,
pig,792,0.4698113151186582,3.3,0.0001,0,0,
rooster,792,0.5155298919605106,2.297,0.0001,0,0,
chicken,792,0.4438202431131315,3.498,0.0001,0,0,
cow,792,0.4110109606312923,3.115,0.1999999999999999,1,0,
donkey,792,0.4932666861381836,2.438,0.1999999999999999,0,0,
frog,792,0.3717956097501166,2.781,0.0001,1,1,
toad,792,0.7049819468879595,2.464,0.0001,0,0,
tick,792,0.231909884710751,2.569,0.3333333333333333,0,1,
flea,792,0.2175607224440097,2.23,0.0001,0,0,
gnat,792,0.1694285513992558,1.362,0.0001,0,0,
llama,792,0.1631000208688047,1.863,0.0001,1,1,
gazelle,792,0.3276077464859763,1.799,0.0001,0,1,
raccoon,792,0.2534936427317156,1.869,0.0001,1,1,
deer,792,0.5346538268686872,2.648,0.0001,0,0,
buck,792,0.3817152996993054,3.236,0.0001,0,0,
bat,792,0.1065026225784325,3.022,0.3333333333333333,0,1,
wolf,792,0.0782407051367198,3.015,0.0001,1,1,
cougar,792,0.6693925861655999,2.013,0.0001,0,0,
mountain_lion,792,0.750737177130376,3.187520721,0.0001,0,1,
buffalo,792,0.4106998741608632,2.784,0.0909090909090909,1,1,
boar,792,0.5223413918236975,2.049,0.1666666666666666,0,1,
panther,792,0.4330243445495312,2.121,0.0001,0,1,
colt,792,0.1867886390777127,2.428,0.0001,2,2,
grizzly,792,0.1576204973595266,1.982,0.1666666666666666,2,2,
wolf,793,0.0001,3.015,0.0001,2,2,
fox,793,0.5700000386263403,3.043,0.0001,0,0,
dog,793,0.5275388540865917,3.993,0.0001,1,0,
rabbit,793,0.5868356200432668,3.029,0.0001,0,0,
squirrel,793,0.6263883976866903,2.447,0.1666666666666666,0,0,
chipmunk,793,0.6189104024806276,1.633,0.0001,0,0,
woodpecker,793,0.4473600047897039,1.708,0.0001,1,1,
finch,793,0.5621623204995918,2.314,0.0001,0,0,
tiger,793,0.3033929105434694,2.976,0.0001,1,1,
elephant,793,0.6681442729030453,2.764,0.0001,0,0,
lion,793,0.5120194905232771,2.894,0.4285714285714286,0,0,
hippopotamus,793,0.3968182551265422,1.462,0.0909090909090909,1,0,
rhinoceros,793,0.5428794116520517,1.591,0.2727272727272727,0,0,
zebra,793,0.4740553270064296,2.111,0.125,0,0,
snake,793,0.4074700953930825,3.057,0.0001,1,1,
scorpion,793,0.6132089119490381,2.137,0.125,0,1,
lizard,793,0.6257170589398537,2.394,0.0001,0,1,
parrot,793,0.5823375199588638,2.225,0.0001,0,1,
human,793,0.1568848516806538,3.804,0.1666666666666666,1,1,
cat,793,0.2443668028778463,3.529,0.0001,0,1,
panther,793,0.4613274922117788,2.121,0.1999999999999999,0,0,
puma,793,0.5814405695692381,0.903,0.1999999999999999,0,0,
cougar,793,0.5280993832099193,2.013,0.25,0,0,
jaguar,793,0.510196161539769,2.086,0.1666666666666666,0,0,
kangaroo,793,0.343858942690985,2.075,0.0001,1,1,
cow,793,0.4157922836842712,3.115,0.1666666666666666,0,1,
bull,793,0.4460608245855146,3.147,0.0001,0,1,
horse,793,0.4127797631551779,3.676,0.0001,0,1,
chicken,793,0.2567348316012325,3.498,0.0001,1,0,
rooster,793,0.4438202431131315,2.297,0.0001,0,0,
sheep,793,0.4090936984201077,2.836,0.0001,1,0,
lamb,793,0.6539289248788313,2.735,0.0001,0,0,
eagle,793,0.2048215910108166,2.769,0.0001,1,1,
hawk,793,0.2641978785274126,2.814,0.0001,2,2,
Siamese,793,0.1421102704230425,1.887,0.0001,2,2,
dog,794,0.0001,3.993,0.0001,2,2,
cat,794,0.7609456880598081,3.529,0.0001,0,0,
tiger,794,0.5172962366326768,2.976,0.0001,0,0,
lion,794,0.5121040691983272,2.894,0.25,0,0,
elephant,794,0.5120194905232771,2.764,0.4285714285714286,1,0,
giraffe,794,0.5931813506573693,1.887,0.1428571428571429,0,0,
bird,794,0.4280016335960279,3.365,0.0001,1,1,
cheetah,794,0.4411067699135242,2.072,0.0001,0,1,
gazelle,794,0.5484806616053696,1.799,0.0001,0,0,
deer,794,0.322794194050584,2.648,0.0001,1,0,
moose,794,0.757547680273972,2.452,0.0001,0,0,
cow,794,0.4005722622775058,3.115,0.0001,1,1,
pig,794,0.6542097513765606,3.3,0.0001,0,0,
chicken,794,0.5867901539062853,3.498,0.1999999999999999,0,0,
duck,794,0.4774656523609281,3.102,0.1999999999999999,0,0,
squirrel,794,0.4458559473328591,2.447,0.0001,0,1,
chimpanzee,794,0.3921320426444939,1.799,0.0001,1,1,
monkey,794,0.561876340062262,3.233,0.25,0,0,
baboon,794,0.567928564899123,1.944,0.0001,0,0,
gorilla,794,0.5571371092674398,2.453,0.0001,0,0,
shark,794,0.4334618240052854,2.884,0.0001,1,1,
whale,794,0.7011443060058481,2.76,0.0001,0,0,
salmon,794,0.5080073384722331,2.525,0.0001,1,1,
shrimp,794,0.611491515405667,2.648,0.0001,0,0,
lobster,794,0.6954566543158798,2.574,0.0001,0,1,
stingray,794,0.3633641508460146,1.204,0.0001,1,0,
manatee,794,0.4495076951119878,1.041,0.0001,0,0,
crab,794,0.4165667247581397,2.548,0.0001,1,0,
flounder,794,0.5675561804732244,1.643,0.0001,0,1,
catfish,794,0.4926459073474855,1.806,0.0001,1,0,
tilapia,794,0.6407012130330336,3.313234292,0.0001,0,0,
swordfish,794,0.5157835592366746,1.724,0.0001,0,0,
snake,794,0.2049391628378624,3.057,0.1428571428571429,1,1,
mouse,794,0.3100596025930506,2.989,0.0001,0,1,
rat,794,0.4651035341635051,3.221,0.0001,0,0,
bat,794,0.1700580979163736,3.022,0.6666666666666667,2,2,
alligator,794,0.2021814260278862,2.253,0.1428571428571429,2,2,
tiger,795,0.0001,2.976,0.0001,2,2,
bear,795,0.4142451115361343,3.467,0.0001,0,1,
bear,795,1.0,3.467,1.0,0,0,
koala,795,0.2840560016422608,1.505,0.0001,1,1,
dog,795,0.3706603599024078,3.993,0.0001,0,1,
cat,795,0.7609456880598081,3.529,0.0001,0,0,
bird,795,0.5146263446929447,3.365,0.0001,1,1,
squirrel,795,0.6653631856117861,2.447,0.1666666666666666,0,1,
chipmunk,795,0.6189104024806276,1.633,0.0001,0,0,
