dataset,subject,domain,response_number,response,response_onset_time,IRT,participant_designated_switch
HJT,789,animals,3,panther,68,65.29411765,0
HJT,789,animals,3,elephant,70,66.95588235,0
HJT,789,animals,3,kangaroo,73,69.95588235,0
HJT,789,animals,3,giraffe,76,73.29411765,0
HJT,789,animals,3,rhinoceros,86,81.94117647,0
HJT,789,animals,3,monkey,96,93.63235294,0
HJT,789,animals,3,hamster,107,104.2941176,0
HJT,789,animals,3,mole,113,111.3088235,0
HJT,789,animals,3,wolf,117,115.3088235,0
HJT,789,animals,3,tiger,124,121.6323529,0
HJT,789,animals,3,cattle,130,127.6323529,0
HJT,789,animals,3,koala,145,142.9705882,0
HJT,789,animals,3,beaver,180,177.6323529,0
HJT,790,animals,5,dog,3,1.117647059,0
HJT,790,animals,5,cat,4,2.117647059,0
HJT,790,animals,5,bird,5,2.647058824,0
HJT,790,animals,5,tiger,8,5.176470588,0
HJT,790,animals,5,elephant,10,5.764705882,0
HJT,790,animals,5,mouse,12,9.176470588,0
HJT,790,animals,5,monkey,15,11.70588235,0
HJT,790,animals,5,lion,17,14.64705882,0
HJT,790,animals,5,giraffe,22,18.70588235,0
HJT,790,animals,5,hippopotamus,26,23.17647059,0
HJT,790,animals,5,zebra,29,26.17647059,0
HJT,790,animals,5,horse,30,27.17647059,0
HJT,790,animals,5,cow,33,31.11764706,0
HJT,790,animals,5,chicken,35,31.23529412,0
HJT,790,animals,5,rooster,37,33.23529412,0
HJT,790,animals,5,pig,39,37.11764706,0
HJT,790,animals,5,hen,41,39.11764706,0
HJT,790,animals,5,kangaroo,52,47.76470588,0
HJT,790,animals,5,bear,54,51.64705882,0
HJT,790,animals,5,ape,58,56.11764706,0
HJT,790,animals,5,bat,61,59.11764706,0
HJT,790,animals,5,fish,62,59.64705882,0
HJT,790,animals,5,whale,68,65.17647059,0
HJT,790,animals,5,snake,69,66.17647059,0
HJT,790,animals,5,hog,75,73.11764706,0
HJT,790,animals,5,moose,86,83.17647059,0
HJT,790,animals,5,deer,88,85.64705882,0
HJT,790,animals,5,skunk,92,89.17647059,0
HJT,790,animals,5,hamster,100,96.23529412,0
HJT,790,animals,5,goat,116,113.6470588,0
HJT,790,animals,5,llama,121,118.1764706,0
HJT,790,animals,5,anteater,136,131.2941176,0
HJT,790,animals,5,yak,148,146.1176471,0
HJT,790,animals,5,buffalo,151,147.2352941,0
HJT,790,animals,5,ostrich,160,156.2352941,0
HJT,790,animals,5,flamingo,168,163.7647059,0
HJT,790,animals,5,owl,170,168.1176471,0
HJT,790,animals,5,panda,193,190.1764706,0
HJT,791,animals,6,penguin,5,1.955882353,0
HJT,791,animals,6,giraffe,7,3.955882353,0
HJT,791,animals,6,dog,11,9.647058824,0
HJT,791,animals,6,cat,13,11.30882353,0
HJT,791,animals,6,snake,18,15.97058824,0
HJT,791,animals,6,mouse,20,17.97058824,0
HJT,791,animals,6,rat,21,19.64705882,0
HJT,791,animals,6,spider,27,24.63235294,0
HJT,791,animals,6,centipede,30,26.61764706,0
HJT,791,animals,6,bird,35,32.97058824,0
HJT,791,animals,6,flamingo,38,34.61764706,0
HJT,791,animals,6,turtle,45,42.63235294,0
HJT,791,animals,6,fish,47,45.30882353,0
HJT,791,animals,6,snail,50,47.97058824,0
HJT,791,animals,6,butterfly,54,50.61764706,0
HJT,791,animals,6,caterpillar,58,53.60294118,0
HJT,791,animals,6,horse,66,63.63235294,0
HJT,791,animals,6,pony,67,64.97058824,0
HJT,791,animals,6,donkey,70,67.29411765,0
HJT,791,animals,6,goat,73,70.63235294,0
HJT,791,animals,6,pig,78,76.30882353,0
HJT,791,animals,6,duck,79,76.97058824,0
HJT,791,animals,6,goose,82,79.97058824,0
HJT,791,animals,6,rabbit,92,89.29411765,0
HJT,791,animals,6,monkey,99,96.29411765,0
HJT,791,animals,6,lion,102,99.97058824,0
HJT,791,animals,6,tiger,104,101.6323529,0
HJT,791,animals,6,bear,107,104.6323529,0
HJT,791,animals,6,whale,114,111.6323529,0
HJT,791,animals,6,dolphin,116,112.9558824,0
HJT,791,animals,6,lobster,137,134.2941176,0
HJT,791,animals,6,cow,143,141.6470588,0
HJT,791,animals,6,chicken,148,145.2941176,0
HJT,791,animals,6,lamb,153,151.3088235,0
HJT,791,animals,6,sheep,158,155.9705882,0
HJT,791,animals,6,reptile,187,183.9558824,0
HJT,792,animals,5,dog,3,1.588235294,0
HJT,792,animals,5,cat,4,2.588235294,0
HJT,792,animals,5,lion,6,4.235294118,0
HJT,792,animals,5,tiger,7,4.882352941,0
HJT,792,animals,5,bear,9,7.235294118,0
HJT,792,animals,5,fish,13,10.88235294,0
HJT,792,animals,5,bird,16,14.23529412,0
HJT,792,animals,5,eagle,19,16.88235294,0
HJT,792,animals,5,snake,25,22.88235294,0
HJT,792,animals,5,spider,29,26.52941176,0
HJT,792,animals,5,gorilla,33,30.17647059,0
HJT,792,animals,5,monkey,36,33.52941176,0
HJT,792,animals,5,elephant,39,35.82352941,0
HJT,792,animals,5,rat,50,48.23529412,0
HJT,792,animals,5,mouse,52,49.88235294,0
HJT,792,animals,5,zebra,58,55.88235294,0
HJT,792,animals,5,horse,60,57.88235294,0
HJT,792,animals,5,pig,61,59.58823529,0
HJT,792,animals,5,rooster,64,61.17647059,0
HJT,792,animals,5,chicken,66,63.17647059,0
HJT,792,animals,5,cow,67,65.58823529,0
HJT,792,animals,5,donkey,71,68.52941176,0
HJT,792,animals,5,frog,75,73.23529412,0
HJT,792,animals,5,toad,78,76.23529412,0
HJT,792,animals,5,tick,86,84.23529412,0
HJT,792,animals,5,flea,88,86.23529412,0
HJT,792,animals,5,gnat,90,88.23529412,0
HJT,792,animals,5,llama,97,94.88235294,0
HJT,792,animals,5,gazelle,100,97.17647059,0
HJT,792,animals,5,raccoon,104,101.5294118,0
HJT,792,animals,5,deer,106,104.2352941,0
HJT,792,animals,5,buck,109,107.2352941,0
HJT,792,animals,5,bat,119,117.5882353,0
HJT,792,animals,5,wolf,126,124.2352941,0
HJT,792,animals,5,cougar,134,131.5294118,0
HJT,792,animals,5,mountain_lion,137,132.0588235,0
HJT,792,animals,5,buffalo,141,138.1764706,0
HJT,792,animals,5,boar,147,145.2352941,0
HJT,792,animals,5,panther,156,153.1764706,0
HJT,792,animals,5,colt,161,159.2352941,0
HJT,792,animals,5,grizzly,192,187.4117647,0
HJT,793,animals,4,wolf,3,0.720588235,0
HJT,793,animals,4,fox,6,4.176470588,0
HJT,793,animals,4,dog,9,7.176470588,0
HJT,793,animals,4,rabbit,11,7.808823529,0
HJT,793,animals,4,squirrel,17,12.89705882,0
HJT,793,animals,4,chipmunk,21,16.89705882,0
HJT,793,animals,4,woodpecker,28,22.52941176,0
HJT,793,animals,4,finch,35,32.26470588,0
HJT,793,animals,4,tiger,37,34.26470588,0
HJT,793,animals,4,elephant,39,34.89705882,0
HJT,793,animals,4,lion,42,39.72058824,0
HJT,793,animals,4,hippopotamus,45,42.26470588,0
HJT,793,animals,4,rhinoceros,49,46.72058824,0
HJT,793,animals,4,zebra,62,59.26470588,0
HJT,793,animals,4,snake,65,62.26470588,0
HJT,793,animals,4,scorpion,68,63.89705882,0
HJT,793,animals,4,lizard,74,70.80882353,0
HJT,793,animals,4,parrot,79,75.80882353,0
HJT,793,animals,4,human,91,87.80882353,0
HJT,793,animals,4,cat,95,92.72058824,0
HJT,793,animals,4,panther,99,95.35294118,0
HJT,793,animals,4,puma,100,97.72058824,0
HJT,793,animals,4,cougar,103,99.80882353,0
HJT,793,animals,4,jaguar,110,106.8088235,0
HJT,793,animals,4,kangaroo,119,114.8970588,0
HJT,793,animals,4,cow,123,121.1764706,0
HJT,793,animals,4,bull,125,122.7205882,0
HJT,793,animals,4,horse,128,125.2647059,0
HJT,793,animals,4,chicken,132,128.3529412,0
HJT,793,animals,4,rooster,138,134.3529412,0
HJT,793,animals,4,sheep,156,153.2647059,0
HJT,793,animals,4,lamb,161,158.7205882,0
HJT,793,animals,4,eagle,165,162.2647059,0
HJT,793,animals,4,hawk,167,164.7205882,0
HJT,793,animals,4,Siamese,208,202.5294118,0
HJT,794,animals,4,dog,5,3.705882353,0
HJT,794,animals,4,cat,6,4.705882353,0
HJT,794,animals,4,tiger,12,10.05882353,0
HJT,794,animals,4,lion,13,11.38235294,0
HJT,794,animals,4,elephant,15,12.08823529,0
HJT,794,animals,4,giraffe,23,20.41176471,0
HJT,794,animals,4,bird,28,26.38235294,0
HJT,794,animals,4,cheetah,45,42.41176471,0
HJT,794,animals,4,gazelle,51,48.41176471,0
HJT,794,animals,4,deer,53,51.38235294,0
HJT,794,animals,4,moose,55,53.05882353,0
HJT,794,animals,4,cow,62,60.70588235,0
HJT,794,animals,4,pig,64,62.70588235,0
HJT,794,animals,4,chicken,67,64.41176471,0
HJT,794,animals,4,duck,69,67.38235294,0
HJT,794,animals,4,squirrel,72,68.76470588,0
HJT,794,animals,4,chimpanzee,82,78.44117647,0
HJT,794,animals,4,monkey,84,81.73529412,0
HJT,794,animals,4,baboon,86,83.73529412,0
HJT,794,animals,4,gorilla,88,85.41176471,0
HJT,794,animals,4,shark,97,95.05882353,0
HJT,794,animals,4,whale,99,97.05882353,0
HJT,794,animals,4,salmon,102,99.73529412,0
HJT,794,animals,4,shrimp,106,103.7352941,0
HJT,794,animals,4,lobster,109,106.4117647,0
HJT,794,animals,4,stingray,114,110.7647059,0
HJT,794,animals,4,manatee,116,113.7352941,0
HJT,794,animals,4,crab,120,118.3823529,0
HJT,794,animals,4,flounder,129,126.0882353,0
HJT,794,animals,4,catfish,131,128.0882353,0
HJT,794,animals,4,tilapia,136,133.4117647,0
HJT,794,animals,4,swordfish,144,140.4411765,0
HJT,794,animals,4,snake,163,161.0588235,0
HJT,794,animals,4,mouse,167,165.0588235,0
HJT,794,animals,4,rat,169,167.3823529,0
HJT,794,animals,4,bat,171,169.7058824,0
HJT,794,animals,4,alligator,195,191.7647059,0
HJT,795,animals,7,tiger,2,-0.029411765,0
HJT,795,animals,7,bear,3,0.970588235,0
HJT,795,animals,7,bear,6,3.970588235,0
HJT,795,animals,7,koala,9,6.632352941,0
HJT,795,animals,7,dog,11,9.308823529,0
HJT,795,animals,7,cat,12,10.30882353,0
HJT,795,animals,7,bird,13,10.97058824,0
HJT,795,animals,7,squirrel,17,13.61764706,0
HJT,795,animals,7,chipmunk,19,15.61764706,0
HJT,795,animals,7,possum,22,19.29411765,0
HJT,795,animals,7,monkey,25,22.29411765,0
HJT,795,animals,7,lion,26,23.97058824,0
HJT,795,animals,7,whale,34,28.25,0
HJT,795,animals,7,shark,34,31.63235294,0
HJT,795,animals,7,fish,37,35.30882353,0
HJT,795,animals,7,dolphin,38,34.95588235,0
HJT,795,animals,7,seahorse,45,41.61764706,0
HJT,795,animals,7,bug,49,47.30882353,0
HJT,795,animals,7,lizards,59,56.29411765,0
HJT,795,animals,7,snake,62,59.29411765,0
HJT,795,animals,7,fox,79,77.64705882,0
HJT,795,animals,7,deer,80,78.30882353,0
HJT,795,animals,7,moose,82,79.97058824,0
HJT,795,animals,7,buffalo,85,82.29411765,0
HJT,795,animals,7,owl,90,88.30882353,0
HJT,795,animals,7,rabbit,93,90.29411765,0
HJT,795,animals,7,iguana,96,93.29411765,0
HJT,795,animals,7,anteater,102,98.27941176,0
HJT,795,animals,7,elephant,106,102.6176471,0
HJT,795,animals,7,gazelle,108,104.9558824,0
HJT,795,animals,7,newt,121,118.9705882,0
HJT,795,animals,7,giraffe,126,122.9558824,0
HJT,795,animals,7,ostrich,129,126.2941176,0
HJT,795,animals,7,okapi,132,129.9705882,0
HJT,795,animals,7,chicken,139,135.9558824,0
HJT,795,animals,7,cow,141,139.3088235,0
HJT,795,animals,7,pig,143,141.3088235,0
HJT,795,animals,7,horse,145,142.6323529,0
HJT,795,animals,7,hedgehog,158,154.9558824,0
HJT,795,animals,7,porcupine,163,159.2794118,0
HJT,795,animals,7,sea_monkey,178,174.2794118,0
HJT,795,animals,7,caterpillar,193,188.6029412,0
HJT,796,animals,5,dog,2,0.941176471,0
HJT,796,animals,5,cat,3,1.941176471,0
HJT,796,animals,5,fish,4,2.676470588,0
HJT,796,animals,5,zebra,7,5.147058824,0
HJT,796,animals,5,lion,9,7.676470588,0
HJT,796,animals,5,tiger,10,8.411764706,0
HJT,796,animals,5,bear,11,9.676470588,0
HJT,796,animals,5,poodle,16,14.14705882,0
HJT,796,animals,5,scorpion,20,17.61764706,0
HJT,796,animals,5,spider,23,21.41176471,0
HJT,796,animals,5,alligator,31,28.61764706,0
HJT,796,animals,5,monkey,32,30.14705882,0
HJT,796,animals,5,ape,35,33.94117647,0
HJT,796,animals,5,frog,40,38.67647059,0
HJT,796,animals,5,butterfly,44,41.35294118,0
HJT,796,animals,5,bird,45,43.67647059,0
HJT,796,animals,5,cardinal,47,44.35294118,0
HJT,796,animals,5,iguana,52,50.14705882,0
HJT,796,animals,5,turtle,61,59.14705882,0
HJT,796,animals,5,turtle,62,60.14705882,0
HJT,796,animals,5,rabbit,64,61.88235294,0
HJT,796,animals,5,wolf,67,65.67647059,0
HJT,796,animals,5,groundhog,72,69.08823529,0
HJT,796,animals,5,squirrel,75,72.35294118,0
HJT,796,animals,5,chihuahua,91,88.61764706,0
HJT,796,animals,5,bulldog,94,91.61764706,0
HJT,796,animals,5,bullfrog,95,92.35294118,0
HJT,796,animals,5,dinosaur,111,108.6176471,0
HJT,796,animals,5,crawfish,121,118.3529412,0
HJT,796,animals,5,sushi,122,120.4117647,0
HJT,796,animals,5,hamster,134,131.8823529,0
HJT,796,animals,5,guineapig,138,135.0882353,0
HJT,796,animals,5,pig,138,136.9411765,0
HJT,796,animals,5,cow,143,141.9411765,0
HJT,796,animals,5,bull,152,150.6764706,0
HJT,796,animals,5,wolf,171,168.0882353,0
HJT,796,animals,5,hamster,190,187.8823529,0
HJT,797,animals,5,bear,3,0.720588235,0
HJT,797,animals,5,lion,5,2.720588235,0
HJT,797,animals,5,tiger,7,4.264705882,0
HJT,797,animals,5,beaver,9,5.808823529,0
HJT,797,animals,5,frog,11,8.720588235,0
HJT,797,animals,5,tadpole,14,9.897058824,0
HJT,797,animals,5,butterfly,19,14.44117647,0
HJT,797,animals,5,caterpillar,22,16.52941176,0
HJT,797,animals,5,rabbit,26,22.80882353,0
HJT,797,animals,5,kangaroo,29,24.89705882,0
HJT,797,animals,5,cow,34,32.17647059,0
HJT,797,animals,5,horse,36,33.26470588,0
HJT,797,animals,5,chicken,41,36.89705882,0
HJT,797,animals,5,pig,43,41.17647059,0
HJT,797,animals,5,rooster,46,42.35294118,0
HJT,797,animals,5,duck,48,45.72058824,0
HJT,797,animals,5,fish,49,46.72058824,0
HJT,797,animals,5,whale,51,48.26470588,0
HJT,797,animals,5,polar_bear,53,47.98529412,0
HJT,797,animals,5,grizzly,57,51.07352941,0
HJT,797,animals,5,Kodiak_bear,63,57.52941176,0
HJT,797,animals,5,seal,64,61.72058824,0
HJT,797,animals,5,dolphin,72,68.35294118,0
HJT,797,animals,5,penguin,81,77.35294118,0
HJT,797,animals,5,minnow,88,84.80882353,0
HJT,797,animals,5,spider,95,91.35294118,0
HJT,797,animals,5,Komodo_dragon,105,98.61764706,0
HJT,797,animals,5,rattlesnake,109,103.0735294,0
HJT,797,animals,5,snake,114,111.2647059,0
HJT,797,animals,5,chipmunk,122,117.8970588,0
HJT,797,animals,5,owl,125,123.1764706,0
HJT,797,animals,5,bird,128,125.7205882,0
HJT,797,animals,5,peacock,134,130.3529412,0
HJT,797,animals,5,brown_bear,140,134.9852941,0
HJT,797,animals,5,eagle,144,141.2647059,0
HJT,797,animals,5,monkey,147,143.8088235,0
HJT,797,animals,5,ape,149,147.1764706,0
HJT,797,animals,5,rhino,154,151.2647059,0
HJT,797,animals,5,elephant,158,153.8970588,0
HJT,797,animals,5,giraffe,160,156.3529412,0
HJT,797,animals,5,zebra,170,167.2647059,0
HJT,797,animals,5,bobcat,182,178.3529412,0
HJT,798,animals,6,dog,2,0.705882353,0
HJT,798,animals,6,cat,3,1.705882353,0
HJT,798,animals,6,fish,4,2.382352941,0
HJT,798,animals,6,lion,6,4.382352941,0
HJT,798,animals,6,tiger,7,5.058823529,0
HJT,798,animals,6,cougar,8,5.735294118,0
HJT,798,animals,6,cat,10,8.705882353,0
HJT,798,animals,6,lizard,12,9.735294118,0
HJT,798,animals,6,bird,13,11.38235294,0
HJT,798,animals,6,cheetah,21,18.41176471,0
HJT,798,animals,6,bear,22,20.38235294,0
HJT,798,animals,6,owl,26,24.70588235,0
HJT,798,animals,6,eagle,28,26.05882353,0
HJT,798,animals,6,panda,43,41.05882353,0
HJT,798,animals,6,monkey,48,45.73529412,0
HJT,798,animals,6,squirrel,54,51.08823529,0
HJT,798,animals,6,pig,56,54.70588235,0
HJT,798,animals,6,sheep,58,56.05882353,0
HJT,798,animals,6,horse,60,58.05882353,0
HJT,798,animals,6,duck,62,60.38235294,0
HJT,798,animals,6,alligator,66,63.08823529,0
HJT,798,animals,6,frog,68,66.38235294,0
HJT,798,animals,6,sealion,75,72.41176471,0
HJT,798,animals,6,rabbit,90,87.73529412,0
HJT,798,animals,6,kangaroo,92,89.08823529,0
HJT,798,animals,6,giraffe,107,104.4117647,0
HJT,798,animals,6,elephant,110,107.0882353,0
HJT,798,animals,6,antelope,115,112.0882353,0
HJT,798,animals,6,gazelle,118,116.0588235,0
HJT,798,animals,6,zebra,124,122.0588235,0
HJT,798,animals,6,hummingbird,132,128.1176471,0
HJT,798,animals,6,heron,136,132.4411765,0
HJT,798,animals,6,turtle,139,136.7352941,0
HJT,798,animals,6,meerkat,157,154.4117647,0
HJT,798,animals,6,bison,165,163.0588235,0
HJT,798,animals,6,buffalo,167,164.4117647,0
HJT,798,animals,6,sloth,171,168.7352941,0
HJT,798,animals,6,snake,174,172.0588235,0
HJT,798,animals,6,mouse,178,176.0588235,0
HJT,798,animals,6,starfish,186,183.0882353,0
HJT,893,animals,3,dog,11,9.294117647,0
HJT,893,animals,3,cat,13,11.29411765,0
HJT,893,animals,3,fish,15,12.86764706,0
HJT,893,animals,3,bunny,18,15.44117647,0
HJT,893,animals,3,squirrel,22,18.16176471,0
HJT,893,animals,3,tiger,28,25.44117647,0
HJT,893,animals,3,lion,29,26.86764706,0
HJT,893,animals,3,bear,30,27.86764706,0
HJT,893,animals,3,mountain_lion,36,30.02941176,0
HJT,893,animals,3,cougar,40,37.01470588,0
HJT,893,animals,3,turtle,44,41.01470588,0
HJT,893,animals,3,ostrich,47,43.58823529,0
HJT,893,animals,3,porcupine,56,51.73529412,0
HJT,893,animals,3,puppy,59,56.44117647,0
HJT,893,animals,3,kitten,61,58.01470588,0
HJT,893,animals,3,giraffe,71,67.58823529,0
HJT,893,animals,3,monkey,73,70.01470588,0
HJT,893,animals,3,ape,74,72.29411765,0
HJT,893,animals,3,chimpanzee,76,73.44117647,0
HJT,893,animals,3,elephant,80,76.16176471,0
HJT,893,animals,3,manatee,86,82.58823529,0
HJT,893,animals,3,whale,92,89.44117647,0
HJT,893,animals,3,shark,93,90.44117647,0
HJT,893,animals,3,chipmunk,100,96.16176471,0
HJT,893,animals,3,mouse,112,109.4411765,0
HJT,893,animals,3,kangaroo,120,116.1617647,0
HJT,893,animals,3,ferret,132,128.5882353,0
HJT,893,animals,3,hyena,153,150.4411765,0
HJT,893,animals,3,boar,161,158.8676471,0
HJT,893,animals,3,pig,162,160.2941176,0
HJT,893,animals,3,goat,163,161.2941176,0
HJT,893,animals,3,llama,167,164.4411765,0
HJT,893,animals,3,dinosaur,179,175.1617647,0
HJT,893,animals,3,woodchuck,188,183.7352941,0
HJT,896,animals,5,dog,3,2.176470588,0
HJT,896,animals,5,cat,3,2.176470588,0
HJT,896,animals,5,bear,5,3.970588235,0
HJT,896,animals,5,fish,9,7.970588235,0
HJT,896,animals,5,ferret,11,9.558823529,0
HJT,896,animals,5,gerbil,14,12.55882353,0
HJT,896,animals,5,guineapig,17,14.73529412,0
HJT,896,animals,5,snake,17,15.76470588,0
HJT,896,animals,5,tiger,23,21.76470588,0
HJT,896,animals,5,lion,24,22.97058824,0
HJT,896,animals,5,panda,30,27.73529412,0
HJT,896,animals,5,koala,32,30.76470588,0
HJT,896,animals,5,bird,35,33.97058824,0
HJT,896,animals,5,octopus,45,43.35294118,0
HJT,896,animals,5,llama,53,51.76470588,0
HJT,896,animals,5,gorilla,54,52.35294118,0
HJT,896,animals,5,ape,55,54.17647059,0
HJT,896,animals,5,monkey,56,54.55882353,0
HJT,896,animals,5,whale,69,67.76470588,0
HJT,896,animals,5,dolphin,70,68.35294118,0
HJT,896,animals,5,rhinoceros,84,81.52941176,0
HJT,896,animals,5,hippopotamus,90,87.11764706,0
HJT,896,animals,5,flamingo,98,96.14705882,0
HJT,896,animals,5,mouse,102,100.7647059,0
HJT,896,animals,5,rat,103,102.1764706,0
HJT,896,animals,5,lizard,109,107.5588235,0
HJT,896,animals,5,gecko,110,108.7647059,0
HJT,896,animals,5,prairie_dog,121,118.5294118,0
HJT,896,animals,5,meerkat,124,122.3529412,0
HJT,896,animals,5,zebra,147,145.7647059,0
HJT,896,animals,5,penguin,152,150.3529412,0
HJT,896,animals,5,chicken,156,154.3529412,0
HJT,896,animals,5,turkey,158,156.5588235,0
HJT,896,animals,5,goose,160,158.7647059,0
HJT,896,animals,5,dove,161,159.9705882,0
HJT,896,animals,5,swan,162,160.9705882,0
HJT,896,animals,5,parrot,165,163.5588235,0
HJT,896,animals,5,hawk,168,166.9705882,0
HJT,896,animals,5,eagle,169,167.7647059,0
HJT,896,animals,5,seahorse,176,173.9411765,0
HJT,896,animals,5,eel,179,178.1764706,0
HJT,896,animals,5,tarantula,191,188.9411765,0
HJT,897,animals,6,dog,3,1.941176471,0
HJT,897,animals,6,cat,4,2.941176471,0
HJT,897,animals,6,squirrel,11,8.882352941,0
HJT,897,animals,6,fish,13,11.67647059,0
HJT,897,animals,6,goat,15,13.67647059,0
HJT,897,animals,6,sheep,17,15.41176471,0
HJT,897,animals,6,horse,20,18.41176471,0
HJT,897,animals,6,monkey,22,20.14705882,0
HJT,897,animals,6,ape,25,23.94117647,0
HJT,897,animals,6,turtle,30,28.14705882,0
HJT,897,animals,6,donkey,33,31.14705882,0
HJT,897,animals,6,snake,36,34.41176471,0
HJT,897,animals,6,eel,39,37.94117647,0
HJT,897,animals,6,whale,43,41.41176471,0
HJT,897,animals,6,bat,60,58.94117647,0
HJT,897,animals,6,rabbit,70,68.14705882,0
HJT,897,animals,6,elephant,90,87.61764706,0
HJT,897,animals,6,zebra,93,91.41176471,0
HJT,897,animals,6,lion,96,94.67647059,0
HJT,897,animals,6,tiger,107,105.4117647,0
HJT,897,animals,6,hippopotamus,109,107.4117647,0
HJT,897,animals,6,shark,111,109.4117647,0
HJT,897,animals,6,dolphin,114,111.8823529,0
HJT,897,animals,6,pig,131,129.9411765,0
HJT,897,animals,6,jaguar,166,164.1470588,0
HJT,897,animals,6,owl,172,170.9411765,0
HJT,897,animals,6,stork,175,173.4117647,0
HJT,897,animals,6,bird,182,180.6764706,0
HJT,898,animals,3,dog,2,0.882352941,0
HJT,898,animals,3,cat,3,1.882352941,0
HJT,898,animals,3,hippopotamus,7,3.367647059,0
HJT,898,animals,3,elephant,10,7.485294118,0
HJT,898,animals,3,reindeer,14,11.48529412,0
HJT,898,animals,3,bison,15,13.32352941,0
HJT,898,animals,3,horse,18,16.32352941,0
HJT,898,animals,3,bird,22,20.60294118,0
HJT,898,animals,3,fish,30,28.60294118,0
HJT,898,animals,3,spider,33,31.04411765,0
HJT,898,animals,3,ant,34,32.88235294,0
HJT,898,animals,3,beetle,39,37.04411765,0
HJT,898,animals,3,bear,44,42.60294118,0
HJT,898,animals,3,monkey,48,46.04411765,0
HJT,898,animals,3,alligator,51,48.20588235,0
HJT,898,animals,3,crocodile,54,51.20588235,0
HJT,898,animals,3,chimpanzee,57,53.92647059,0
HJT,898,animals,3,gorilla,59,56.76470588,0
HJT,898,animals,3,tiger,62,60.32352941,0
HJT,898,animals,3,lion,63,61.60294118,0
HJT,898,animals,3,sloth,66,64.32352941,0
HJT,898,animals,3,porcupine,70,67.20588235,0
HJT,898,animals,3,swan,71,69.60294118,0
HJT,898,animals,3,goose,74,72.32352941,0
HJT,898,animals,3,duck,75,73.60294118,0
HJT,898,animals,3,hamster,80,77.76470588,0
HJT,898,animals,3,lizard,82,80.04411765,0
